time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,target_score
1654501114,4ca765,51.81202320,2.38612269,172.25,20.67,-0.11,BOUND_TEST,False,False,False,1000,10049.52,10099.52,1654501113.50,1654501114,0.00
1654501116,4ca765,51.81492350,2.38794636,172.21,60.86,6.00,BOUND_TEST,False,False,False,1000,10251.64,10301.64,1654501115.50,1654501116,0.60
1654501118,4ca765,51.81643318,2.39245963,172.59,60.85,-0.04,BOUND_TEST,False,False,False,1000,10063.62,10113.62,1654501117.50,1654501118,0.00
1654501120,4ca765,51.81794696,2.39698245,172.76,60.89,-0.02,BOUND_TEST,False,False,False,1000,10057.85,10107.85,1654501119.50,1654501120,0.00
1654501122,4ca765,51.81945943,2.40150984,172.97,61.13,0.11,BOUND_TEST,False,False,False,1000,10062.35,10112.35,1654501121.50,1654501122,0.00
1654501124,4ca765,51.82096295,2.40605482,172.76,61.44,0.12,BOUND_TEST,False,False,False,1000,10060.41,10110.41,1654501123.50,1654501124,0.00
1654501126,4ca765,51.82244972,2.41060743,172.51,60.85,0.11,BOUND_TEST,False,False,False,1000,10064.26,10114.26,1654501125.50,1654501126,0.00
1654501128,4ca765,51.82396239,2.41512683,172.72,59.04,0.73,BOUND_TEST,False,False,False,1000,10060.63,10110.63,1654501127.50,1654501128,0.00
1654501130,4ca765,51.82556226,2.41957138,173.04,58.39,-0.14,BOUND_TEST,False,False,False,1000,10061.81,10111.81,1654501129.50,1654501130,0.00
1654501132,4ca765,51.82719513,2.42399247,173.17,58.97,0.12,BOUND_TEST,False,False,False,1000,10064.12,10114.12,1654501131.50,1654501132,0.00
1654501134,4ca765,51.82880232,2.42844479,172.92,58.70,0.07,BOUND_TEST,False,False,False,1000,10060.19,10110.19,1654501133.50,1654501134,0.00
1654501136,4ca765,51.83041936,2.43287759,172.53,59.37,0.07,BOUND_TEST,False,False,False,1000,10059.42,10109.42,1654501135.50,1654501136,0.00
1654501138,4ca765,51.83200159,2.43733109,172.39,59.63,-0.08,BOUND_TEST,False,False,False,1000,10061.18,10111.18,1654501137.50,1654501138,0.00
1654501140,4ca765,51.83357008,2.44179210,172.21,58.91,0.11,BOUND_TEST,False,False,False,1000,10059.38,10109.38,1654501139.50,1654501140,0.00
1654501142,4ca765,51.83517093,2.44621598,172.15,59.53,-0.04,BOUND_TEST,False,False,False,1000,10063.58,10113.58,1654501141.50,1654501142,0.00
1654501144,4ca765,51.83674224,2.45066753,172.31,59.84,-0.12,BOUND_TEST,False,False,False,1000,10065.81,10115.81,1654501143.50,1654501144,0.00
1654501146,4ca765,51.83830038,2.45513652,172.00,60.42,-0.04,BOUND_TEST,False,False,False,1000,10064.76,10114.76,1654501145.50,1654501146,0.00
1654501148,4ca765,51.83982931,2.45962502,180.05,145.42,22.00,BOUND_TEST,False,False,False,1000,10762.75,10812.75,1654501147.50,1654501148,0.95
1654501150,4ca765,51.83716163,2.46269043,180.30,144.85,-0.15,BOUND_TEST,False,False,False,1000,10101.59,10151.59,1654501149.50,1654501150,0.00
1654501152,4ca765,51.83450794,2.46580430,180.69,145.28,0.10,BOUND_TEST,False,False,False,1000,10094.65,10144.65,1654501151.50,1654501152,0.00
1654501154,4ca765,51.83183482,2.46889165,180.61,145.62,0.11,BOUND_TEST,False,False,False,1000,10098.56,10148.56,1654501153.50,1654501154,0.00
1654501156,4ca765,51.82915236,2.47195075,180.78,146.26,0.07,BOUND_TEST,False,False,False,1000,10094.50,10144.50,1654501155.50,1654501156,0.00
1654501158,4ca765,51.82644575,2.47496335,180.46,145.73,-0.01,BOUND_TEST,False,False,False,1000,10100.90,10150.90,1654501157.50,1654501158,0.00
1654501160,4ca765,51.82376201,2.47801107,180.15,145.32,-0.13,BOUND_TEST,False,False,False,1000,10095.65,10145.65,1654501159.50,1654501160,0.00
1654501162,4ca765,51.82109475,2.48108719,180.33,144.71,0.06,BOUND_TEST,False,False,False,1000,10095.63,10145.63,1654501161.50,1654501162,0.00
1654501164,4ca765,51.81844480,2.48421308,180.08,144.00,0.11,BOUND_TEST,False,False,False,1000,10096.96,10146.96,1654501163.50,1654501164,0.00
1654501166,4ca765,51.81582186,2.48738943,180.14,143.98,-0.06,BOUND_TEST,False,False,False,1000,10100.74,10150.74,1654501165.50,1654501166,0.00
1654501168,4ca765,51.81319863,2.49056788,180.42,144.68,0.02,BOUND_TEST,False,False,False,1000,10095.71,10145.71,1654501167.50,1654501168,0.00
1654501170,4ca765,51.81054843,2.49369742,180.62,144.39,0.10,BOUND_TEST,False,False,False,1000,10096.15,10146.15,1654501169.50,1654501170,0.00
1654501172,4ca765,51.80790493,2.49685338,180.27,143.70,-0.05,BOUND_TEST,False,False,False,1000,10097.50,10147.50,1654501171.50,1654501172,0.00
1654501174,4ca765,51.80528985,2.50005444,180.33,143.64,-0.03,BOUND_TEST,False,False,False,1000,10097.71,10147.71,1654501173.50,1654501174,0.00
1654501176,4ca765,51.80267663,2.50326114,179.90,143.14,-0.02,BOUND_TEST,False,False,False,1000,10101.49,10151.49,1654501175.50,1654501176,0.00
1654501178,4ca765,51.80008523,2.50649896,186.43,143.14,18.00,BOUND_TEST,False,False,False,1000,10648.14,10698.14,1654501177.50,1654501178,0.90
1654501180,4ca765,51.79740038,2.50985354,186.04,142.50,-0.12,BOUND_TEST,False,False,False,1000,10125.21,10175.21,1654501179.50,1654501180,0.00
1654501182,4ca765,51.79474408,2.51325101,186.21,141.95,0.12,BOUND_TEST,False,False,False,1000,10128.93,10178.93,1654501181.50,1654501182,0.00
1654501184,4ca765,51.79210496,2.51669329,185.96,141.74,-0.01,BOUND_TEST,False,False,False,1000,10130.34,10180.34,1654501183.50,1654501184,0.00
1654501186,4ca765,51.78947677,2.52014727,185.56,142.33,-0.05,BOUND_TEST,False,False,False,1000,10130.52,10180.52,1654501185.50,1654501186,0.00
1654501188,4ca765,51.78683346,2.52354857,185.47,142.05,0.07,BOUND_TEST,False,False,False,1000,10122.87,10172.87,1654501187.50,1654501188,0.00
1654501190,4ca765,51.78420172,2.52696990,185.79,141.88,0.08,BOUND_TEST,False,False,False,1000,10124.24,10174.24,1654501189.50,1654501190,0.00
1654501192,4ca765,51.78157032,2.53041148,185.79,142.39,-0.07,BOUND_TEST,False,False,False,1000,10130.66,10180.66,1654501191.50,1654501192,0.00
1654501194,4ca765,51.77892144,2.53381314,185.41,141.64,-0.08,BOUND_TEST,False,False,False,1000,10125.10,10175.10,1654501193.50,1654501194,0.00
1654501196,4ca765,51.77630506,2.53726475,185.41,141.88,-0.04,BOUND_TEST,False,False,False,1000,10125.47,10175.47,1654501195.50,1654501196,0.00
1654501198,4ca765,51.77368012,2.54069785,185.42,141.39,0.01,BOUND_TEST,False,False,False,1000,10124.78,10174.78,1654501197.50,1654501198,0.00
1654501200,4ca765,51.77107170,2.54416992,185.84,141.48,0.01,BOUND_TEST,False,False,False,1000,10125.30,10175.30,1654501199.50,1654501200,0.00
1654501202,4ca765,51.76845501,2.54764114,185.84,141.04,0.06,BOUND_TEST,False,False,False,1000,10126.65,10176.65,1654501201.50,1654501202,0.00
1654501204,4ca765,51.76585363,2.55114643,185.93,141.66,-0.02,BOUND_TEST,False,False,False,1000,10126.27,10176.27,1654501203.50,1654501204,0.00
1654501206,4ca765,51.76322914,2.55460549,185.97,141.27,0.10,BOUND_TEST,False,False,False,1000,10130.81,10180.81,1654501205.50,1654501206,0.00
1654501208,4ca765,51.76061810,2.55809552,186.14,141.32,0.05,BOUND_TEST,False,False,False,1000,10123.18,10173.18,1654501207.50,1654501208,0.00
1654501210,4ca765,51.75800288,2.56158470,186.22,141.97,-0.15,BOUND_TEST,False,False,False,1000,10126.19,10176.19,1654501209.50,1654501210,0.00
1654501212,4ca765,51.75536210,2.56502690,186.47,141.54,-0.00,BOUND_TEST,False,False,False,1000,10124.13,10174.13,1654501211.50,1654501212,0.00
1654501214,4ca765,51.75273308,2.56850691,186.23,141.51,0.00,BOUND_TEST,False,False,False,1000,10126.14,10176.14,1654501213.50,1654501214,0.00
1654501216,4ca765,51.75010923,2.57198372,185.96,140.86,-0.02,BOUND_TEST,False,False,False,1000,10129.96,10179.96,1654501215.50,1654501216,0.00
1654501218,4ca765,51.74751273,2.57550568,186.36,140.51,-0.04,BOUND_TEST,False,False,False,1000,10124.63,10174.63,1654501217.50,1654501218,0.00
1654501220,4ca765,51.74492479,2.57906029,186.31,262.05,-0.03,BOUND_TEST,False,False,False,1000,10126.77,10176.77,1654501219.50,1654501220,0.98
1654501222,4ca765,51.74446099,2.57352597,186.40,262.04,0.04,BOUND_TEST,False,False,False,1000,10125.48,10175.48,1654501221.50,1654501222,0.00
1654501224,4ca765,51.74399600,2.56798639,186.72,261.52,0.05,BOUND_TEST,False,False,False,1000,10123.31,10173.31,1654501223.50,1654501224,0.00
1654501226,4ca765,51.74350000,2.56244457,186.85,261.44,0.12,BOUND_TEST,False,False,False,1000,10126.94,10176.94,1654501225.50,1654501226,0.00
1654501228,4ca765,51.74299940,2.55690005,187.24,260.76,0.74,BOUND_TEST,False,False,False,1000,10123.58,10173.58,1654501227.50,1654501228,0.00
1654501230,4ca765,51.74245805,2.55135445,187.44,260.59,-0.10,BOUND_TEST,False,False,False,1000,10131.76,10181.76,1654501229.50,1654501230,0.00
1654501232,4ca765,51.74190633,2.54580674,187.59,260.22,0.11,BOUND_TEST,False,False,False,1000,10128.05,10178.05,1654501231.50,1654501232,0.00
1654501234,4ca765,51.74133275,2.54026034,187.33,260.76,-0.01,BOUND_TEST,False,False,False,1000,10127.23,10177.23,1654501233.50,1654501234,0.00
1654501236,4ca765,51.74079154,2.53471273,187.24,261.36,-0.01,BOUND_TEST,False,False,False,1000,10126.59,10176.59,1654501235.50,1654501236,0.00
1654501238,4ca765,51.74028521,2.52916025,187.06,261.29,0.09,BOUND_TEST,False,False,False,1000,10131.46,10181.46,1654501237.50,1654501238,0.00
1654501240,4ca765,51.73977512,2.52361286,187.07,260.93,0.01,BOUND_TEST,False,False,False,1000,10126.40,10176.40,1654501239.50,1654501240,0.00
1654501242,4ca765,51.73924420,2.51807032,186.81,260.25,-0.02,BOUND_TEST,False,False,False,1000,10128.02,10178.02,1654501241.50,1654501242,0.00
1654501244,4ca765,51.73867442,2.51254663,186.52,260.19,0.03,BOUND_TEST,False,False,False,1000,10130.90,10180.90,1654501243.50,1654501244,0.00
1654501246,4ca765,51.73810255,2.50703207,186.28,260.52,-0.11,BOUND_TEST,False,False,False,1000,10130.26,10180.26,1654501245.50,1654501246,0.00
1654501248,4ca765,51.73755040,2.50151889,185.96,260.58,0.13,BOUND_TEST,False,False,False,1000,10129.21,10179.21,1654501247.50,1654501248,0.00
1654501250,4ca765,51.73700252,2.49601438,185.90,260.12,0.01,BOUND_TEST,False,False,False,1000,10128.61,10178.61,1654501249.50,1654501250,0.00
1654501252,4ca765,51.73642814,2.49051915,185.58,260.21,0.09,BOUND_TEST,False,False,False,1000,10128.41,10178.41,1654501251.50,1654501252,0.00
1654501254,4ca765,51.73586030,2.48503264,185.77,260.83,0.08,BOUND_TEST,False,False,False,1000,10129.52,10179.52,1654501253.50,1654501254,0.00
1654501256,4ca765,51.73532744,2.47953051,185.59,261.51,-0.08,BOUND_TEST,False,False,False,1000,10127.16,10177.16,1654501255.50,1654501256,0.00
1654501258,4ca765,51.73483402,2.47402325,192.11,261.51,18.00,BOUND_TEST,False,False,False,1000,10678.55,10728.55,1654501257.50,1654501258,0.90
1654501260,4ca765,51.73432332,2.46832312,192.50,260.82,0.03,BOUND_TEST,False,False,False,1000,10160.07,10210.07,1654501259.50,1654501260,0.00
1654501262,4ca765,51.73377077,2.46262323,192.72,260.56,-0.14,BOUND_TEST,False,False,False,1000,10157.31,10207.31,1654501261.50,1654501262,0.00
1654501264,4ca765,51.73320181,2.45691973,192.86,261.24,0.11,BOUND_TEST,False,False,False,1000,10156.37,10206.37,1654501263.50,1654501264,0.00
1654501266,4ca765,51.73267284,2.45120099,192.96,261.56,0.10,BOUND_TEST,False,False,False,1000,10160.19,10210.19,1654501265.50,1654501266,0.00
1654501268,4ca765,51.73216286,2.44547534,193.31,260.88,0.09,BOUND_TEST,False,False,False,1000,10155.06,10205.06,1654501267.50,1654501268,0.00
1654501270,4ca765,51.73161108,2.43974925,192.99,260.91,0.04,BOUND_TEST,False,False,False,1000,10158.31,10208.31,1654501269.50,1654501270,0.00
1654501272,4ca765,51.73106187,2.43403090,193.11,260.34,0.12,BOUND_TEST,False,False,False,1000,10154.15,10204.15,1654501271.50,1654501272,0.00
1654501274,4ca765,51.73047872,2.42832025,193.22,259.98,0.12,BOUND_TEST,False,False,False,1000,10158.98,10208.98,1654501273.50,1654501274,0.00
1654501276,4ca765,51.72987363,2.42261161,192.87,260.01,0.07,BOUND_TEST,False,False,False,1000,10154.18,10204.18,1654501275.50,1654501276,0.00
1654501278,4ca765,51.72927141,2.41691180,192.66,258.79,-0.33,BOUND_TEST,False,False,False,1000,10156.41,10206.41,1654501277.50,1654501278,0.00
1654501280,4ca765,51.72859726,2.41124328,192.80,258.77,-0.02,BOUND_TEST,False,False,False,1000,10154.06,10204.06,1654501279.50,1654501280,0.00
1654501282,4ca765,51.72792130,2.40557047,192.65,258.57,0.14,BOUND_TEST,False,False,False,1000,10159.20,10209.20,1654501281.50,1654501282,0.00
1654501284,4ca765,51.72723389,2.39990588,192.40,258.70,-0.11,BOUND_TEST,False,False,False,1000,10153.99,10203.99,1654501283.50,1654501284,0.00
1654501286,4ca765,51.72655513,2.39424610,192.08,258.73,0.02,BOUND_TEST,False,False,False,1000,10154.84,10204.84,1654501285.50,1654501286,0.00
1654501288,4ca765,51.72587926,2.38859346,191.77,258.39,-0.12,BOUND_TEST,False,False,False,1000,10161.57,10211.57,1654501287.50,1654501288,0.00
1654501290,4ca765,51.72518451,2.38295805,191.78,258.27,0.02,BOUND_TEST,False,False,False,1000,10155.71,10205.71,1654501289.50,1654501290,0.00
1654501292,4ca765,51.72448270,2.37732475,192.10,257.96,0.11,BOUND_TEST,False,False,False,1000,10153.87,10203.87,1654501291.50,1654501292,0.00
1654501294,4ca765,51.72376164,2.37168997,191.72,257.23,-0.11,BOUND_TEST,False,False,False,1000,10154.38,10204.38,1654501293.50,1654501294,0.00
1654501296,4ca765,51.72299863,2.36608064,184.76,257.23,-0.08,BOUND_TEST,False,False,False,1000,10916.52,10966.52,1654501295.50,1654501296,0.85
1654501298,4ca765,51.72226317,2.36067390,184.75,256.96,0.10,BOUND_TEST,False,False,False,1000,10156.26,10206.26,1654501297.50,1654501298,0.00
1654501300,4ca765,51.72151317,2.35527576,184.83,256.46,-0.11,BOUND_TEST,False,False,False,1000,10154.47,10204.47,1654501299.50,1654501300,0.00
1654501302,4ca765,51.72073450,2.34988649,184.92,256.88,-0.05,BOUND_TEST,False,False,False,1000,10160.62,10210.62,1654501301.50,1654501302,0.00
1654501304,4ca765,51.71997870,2.34448282,185.14,256.50,0.03,BOUND_TEST,False,False,False,1000,10158.90,10208.90,1654501303.50,1654501304,0.00
1654501306,4ca765,51.71920089,2.33908296,184.83,256.30,-0.12,BOUND_TEST,False,False,False,1000,10154.92,10204.92,1654501305.50,1654501306,0.00
1654501308,4ca765,51.71841322,2.33369655,184.98,256.96,-0.14,BOUND_TEST,False,False,False,1000,10154.82,10204.82,1654501307.50,1654501308,0.00
1654501310,4ca765,51.71766199,2.32829103,185.22,257.00,0.11,BOUND_TEST,False,False,False,1000,10158.48,10208.48,1654501309.50,1654501310,0.00
1654501312,4ca765,51.71691223,2.32287722,185.22,257.68,0.10,BOUND_TEST,False,False,False,1000,10160.55,10210.55,1654501311.50,1654501312,0.00
1654501314,4ca765,51.71620079,2.31744819,185.53,257.76,-0.01,BOUND_TEST,False,False,False,1000,10159.45,10209.45,1654501313.50,1654501314,0.00
1654501316,4ca765,51.71549308,2.31200893,185.63,257.40,0.08,BOUND_TEST,False,False,False,1000,10158.17,10208.17,1654501315.50,1654501316,0.00
1654501318,4ca765,51.71476404,2.30657435,185.88,257.06,-0.13,BOUND_TEST,False,False,False,1000,10157.35,10207.35,1654501317.50,1654501318,0.00
1654501320,4ca765,51.71401465,2.30113911,186.06,257.14,-0.13,BOUND_TEST,False,False,False,1000,10158.16,10208.16,1654501319.50,1654501320,0.00
1654501322,4ca765,51.71326954,2.29569856,186.27,257.44,0.02,BOUND_TEST,False,False,False,1000,10156.43,10206.43,1654501321.50,1654501322,0.00
1654501324,4ca765,51.71254019,2.29024384,186.41,256.80,0.07,BOUND_TEST,False,False,False,1000,10154.55,10204.55,1654501323.50,1654501324,0.00
1654501326,4ca765,51.71177397,2.28479879,186.77,257.22,0.08,BOUND_TEST,False,False,False,1000,10156.19,10206.19,1654501325.50,1654501326,0.00
1654501328,4ca765,51.71103033,2.27933408,186.54,256.32,0.53,BOUND_TEST,False,False,False,1000,10159.68,10209.68,1654501327.50,1654501328,0.00
1654501330,4ca765,51.71023642,2.27389682,186.58,255.64,-0.06,BOUND_TEST,False,False,False,1000,10154.88,10204.88,1654501329.50,1654501330,0.00
1654501332,4ca765,51.70940353,2.26847560,190.61,255.64,-0.05,BOUND_TEST,False,False,False,1000,10158.06,10208.06,1654501331.50,1654501332,0.45
1654501334,4ca765,51.70855236,2.26293539,190.60,255.88,0.06,BOUND_TEST,False,False,False,1000,10161.82,10211.82,1654501333.50,1654501334,0.00
1654501336,4ca765,51.70771505,2.25738940,190.51,255.66,0.04,BOUND_TEST,False,False,False,1000,10161.16,10211.16,1654501335.50,1654501336,0.00
1654501338,4ca765,51.70686577,2.25185189,190.40,255.20,0.04,BOUND_TEST,False,False,False,1000,10161.59,10211.59,1654501337.50,1654501338,0.00
1654501340,4ca765,51.70599018,2.24632936,190.72,254.47,-0.11,BOUND_TEST,False,False,False,1000,10161.68,10211.68,1654501339.50,1654501340,0.00
1654501342,4ca765,51.70507074,2.24081626,191.05,254.63,0.12,BOUND_TEST,False,False,False,1000,10161.00,10211.00,1654501341.50,1654501342,0.00
1654501344,4ca765,51.70415930,2.23528921,191.35,254.27,0.13,BOUND_TEST,False,False,False,1000,10154.37,10204.37,1654501343.50,1654501344,0.00
1654501346,4ca765,51.70322512,2.22976298,191.01,254.16,-0.05,BOUND_TEST,False,False,False,1000,10154.49,10204.49,1654501345.50,1654501346,0.00
1654501348,4ca765,51.70228694,2.22425038,191.11,254.70,0.11,BOUND_TEST,False,False,False,1000,10159.24,10209.24,1654501347.50,1654501348,0.00
1654501350,4ca765,51.70137951,2.21872044,190.83,254.27,-0.13,BOUND_TEST,False,False,False,1000,10158.26,10208.26,1654501349.50,1654501350,0.00
1654501352,4ca765,51.70044830,2.21321010,195.84,303.75,14.00,BOUND_TEST,False,False,False,1000,10158.31,10208.31,1654501351.50,1654501352,0.75
1654501354,4ca765,51.70240712,2.20832399,195.66,303.43,-0.04,BOUND_TEST,False,False,False,1000,10180.14,10230.14,1654501353.50,1654501354,0.00
1654501356,4ca765,51.70434806,2.20342429,195.66,303.56,-0.03,BOUND_TEST,False,False,False,1000,10184.49,10234.49,1654501355.50,1654501356,0.00
1654501358,4ca765,51.70629532,2.19853182,195.45,302.96,-0.14,BOUND_TEST,False,False,False,1000,10182.25,10232.25,1654501357.50,1654501358,0.00
1654501360,4ca765,51.70820888,2.19361282,195.40,303.36,-0.01,BOUND_TEST,False,False,False,1000,10179.58,10229.58,1654501359.50,1654501360,0.00
1654501362,4ca765,51.71014350,2.18871570,195.62,303.11,0.00,BOUND_TEST,False,False,False,1000,10181.98,10231.98,1654501361.50,1654501362,0.00
1654501364,4ca765,51.71206663,2.18380142,195.48,302.66,0.03,BOUND_TEST,False,False,False,1000,10178.16,10228.16,1654501363.50,1654501364,0.00
1654501366,4ca765,51.71396528,2.17886406,195.46,303.15,0.10,BOUND_TEST,False,False,False,1000,10180.61,10230.61,1654501365.50,1654501366,0.00
1654501368,4ca765,51.71588938,2.17395422,195.38,302.71,-0.09,BOUND_TEST,False,False,False,1000,10180.56,10230.56,1654501367.50,1654501368,0.00
1654501370,4ca765,51.71779000,2.16902176,195.63,302.10,0.00,BOUND_TEST,False,False,False,1000,10181.49,10231.49,1654501369.50,1654501370,0.00
1654501372,4ca765,51.71966104,2.16405113,195.59,302.03,-0.06,BOUND_TEST,False,False,False,1000,10184.17,10234.17,1654501371.50,1654501372,0.00
1654501374,4ca765,51.72152868,2.15907606,192.65,302.03,-0.05,BOUND_TEST,False,False,False,1000,10180.32,10230.32,1654501373.50,1654501374,0.45
1654501376,4ca765,51.72336752,2.15417772,192.63,301.35,-0.09,BOUND_TEST,False,False,False,1000,10182.50,10232.50,1654501375.50,1654501376,0.00
1654501378,4ca765,51.72517123,2.14924403,192.79,301.85,-0.01,BOUND_TEST,False,False,False,1000,10178.07,10228.07,1654501377.50,1654501378,0.00
1654501380,4ca765,51.72700236,2.14433113,192.96,302.20,-0.06,BOUND_TEST,False,False,False,1000,10182.24,10232.24,1654501379.50,1654501380,0.00
1654501382,4ca765,51.72885313,2.13943357,193.07,302.39,0.08,BOUND_TEST,False,False,False,1000,10183.40,10233.40,1654501381.50,1654501382,0.00
1654501384,4ca765,51.73071456,2.13454244,193.46,301.95,-0.03,BOUND_TEST,False,False,False,1000,10183.75,10233.75,1654501383.50,1654501384,0.00
1654501386,4ca765,51.73255729,2.12961879,193.05,301.82,-0.02,BOUND_TEST,False,False,False,1000,10178.93,10228.93,1654501385.50,1654501386,0.00
1654501388,4ca765,51.73438940,2.12469766,193.42,301.24,-0.02,BOUND_TEST,False,False,False,1000,10183.30,10233.30,1654501387.50,1654501388,0.00
1654501390,4ca765,51.73619509,2.11973635,193.25,301.49,0.02,BOUND_TEST,False,False,False,1000,10182.94,10232.94,1654501389.50,1654501390,0.00
1654501392,4ca765,51.73801247,2.11479137,193.30,301.49,8.91,BOUND_TEST,False,False,False,1000,10180.04,10230.04,1654501391.50,1654501392,0.50
1654501394,4ca765,51.73982999,2.10984601,193.62,301.73,0.06,BOUND_TEST,False,False,False,1000,10194.58,10244.58,1654501393.50,1654501394,0.00
1654501396,4ca765,51.74166332,2.10490479,193.31,302.23,-0.13,BOUND_TEST,False,False,False,1000,10192.07,10242.07,1654501395.50,1654501396,0.00
1654501398,4ca765,51.74351902,2.10000008,192.99,302.96,0.12,BOUND_TEST,False,False,False,1000,10190.29,10240.29,1654501397.50,1654501398,0.00
1654501400,4ca765,51.74540943,2.09514136,193.41,302.33,-0.12,BOUND_TEST,False,False,False,1000,10190.80,10240.80,1654501399.50,1654501400,0.00
1654501402,4ca765,51.74727150,2.09023787,193.36,302.44,0.10,BOUND_TEST,False,False,False,1000,10195.72,10245.72,1654501401.50,1654501402,0.00
1654501404,4ca765,51.74913839,2.08534179,193.76,302.20,0.04,BOUND_TEST,False,False,False,1000,10190.93,10240.93,1654501403.50,1654501404,0.00
1654501406,4ca765,51.75099656,2.08042439,194.02,302.36,0.04,BOUND_TEST,False,False,False,1000,10197.45,10247.45,1654501405.50,1654501406,0.00
1654501408,4ca765,51.75286614,2.07550715,194.05,302.36,8.85,BOUND_TEST,False,False,False,1000,10194.45,10244.45,1654501407.50,1654501408,0.50
1654501410,4ca765,51.75473552,2.07059045,194.08,302.72,-0.03,BOUND_TEST,False,False,False,1000,10206.84,10256.84,1654501409.50,1654501410,0.00
1654501412,4ca765,51.75662340,2.06569252,193.89,302.55,0.08,BOUND_TEST,False,False,False,1000,10211.56,10261.56,1654501411.50,1654501412,0.00
1654501414,4ca765,51.75850056,2.06079056,193.94,303.28,-0.04,BOUND_TEST,False,False,False,1000,10208.99,10258.99,1654501413.50,1654501414,0.00
1654501416,4ca765,51.76041680,2.05592577,193.73,303.61,0.07,BOUND_TEST,False,False,False,1000,10211.84,10261.84,1654501415.50,1654501416,0.00
1654501418,4ca765,51.76234646,2.05108635,193.32,303.54,-0.12,BOUND_TEST,False,False,False,1000,10210.49,10260.49,1654501417.50,1654501418,0.00
1654501420,4ca765,51.76426948,2.04625191,193.69,303.42,0.05,BOUND_TEST,False,False,False,1000,10204.61,10254.61,1654501419.50,1654501420,0.00
1654501422,4ca765,51.76618952,2.04140167,193.65,303.36,-0.13,BOUND_TEST,False,False,False,1000,10210.82,10260.82,1654501421.50,1654501422,0.00
1654501424,4ca765,51.76810639,2.03654899,193.38,303.34,-0.06,BOUND_TEST,False,False,False,1000,10206.54,10256.54,1654501423.50,1654501424,0.00
1654501426,4ca765,51.77001946,2.03170273,183.82,303.34,-25.00,BOUND_TEST,False,False,False,1000,11153.41,11203.41,1654501425.50,1654501426,1.00
1654501428,4ca765,51.77183777,2.02709655,184.01,301.05,0.01,BOUND_TEST,False,False,False,1000,10168.36,10218.36,1654501427.50,1654501428,0.00
1654501430,4ca765,51.77354624,2.02236607,184.20,301.40,-0.01,BOUND_TEST,False,False,False,1000,10168.34,10218.34,1654501429.50,1654501430,0.00
1654501432,4ca765,51.77527354,2.01764929,184.35,301.36,0.02,BOUND_TEST,False,False,False,1000,10167.02,10217.02,1654501431.50,1654501432,0.00
1654501434,4ca765,51.77700045,2.01292753,184.42,301.56,0.04,BOUND_TEST,False,False,False,1000,10166.65,10216.65,1654501433.50,1654501434,0.00
1654501436,4ca765,51.77873801,2.00821255,184.57,301.32,0.15,BOUND_TEST,False,False,False,1000,10166.86,10216.86,1654501435.50,1654501436,0.00
1654501438,4ca765,51.78046529,2.00348128,184.78,300.63,-0.06,BOUND_TEST,False,False,False,1000,10165.63,10215.63,1654501437.50,1654501438,0.00
1654501440,4ca765,51.78215960,1.99871184,185.08,300.55,0.10,BOUND_TEST,False,False,False,1000,10172.40,10222.40,1654501439.50,1654501440,0.00
1654501442,4ca765,51.78385313,1.99393041,184.94,300.96,0.00,BOUND_TEST,False,False,False,1000,10167.68,10217.68,1654501441.50,1654501442,0.00
1654501444,4ca765,51.78556589,1.98917145,185.28,300.22,-0.08,BOUND_TEST,False,False,False,1000,10168.53,10218.53,1654501443.50,1654501444,0.00
1654501446,4ca765,51.78724480,1.98436819,185.08,299.51,-0.13,BOUND_TEST,False,False,False,1000,10171.22,10221.22,1654501445.50,1654501446,0.00
1654501448,4ca765,51.78888584,1.97953578,185.15,299.13,-0.08,BOUND_TEST,False,False,False,1000,10170.28,10220.28,1654501447.50,1654501448,0.00
1654501450,4ca765,51.79050825,1.97468368,184.93,299.03,0.05,BOUND_TEST,False,False,False,1000,10165.06,10215.06,1654501449.50,1654501450,0.00
1654501452,4ca765,51.79212337,1.96983408,185.21,299.61,0.01,BOUND_TEST,False,False,False,1000,10165.65,10215.65,1654501451.50,1654501452,0.00
1654501454,4ca765,51.79377054,1.96500360,185.51,299.28,0.07,BOUND_TEST,False,False,False,1000,10164.59,10214.59,1654501453.50,1654501454,0.00
1654501456,4ca765,51.79540341,1.96015057,185.47,299.53,-0.11,BOUND_TEST,False,False,False,1000,10170.52,10220.52,1654501455.50,1654501456,0.00
1654501458,4ca765,51.79704919,1.95530923,178.52,299.53,-0.09,BOUND_TEST,False,False,False,1000,10920.05,10970.05,1654501457.50,1654501458,0.85
1654501460,4ca765,51.79863329,1.95064934,178.39,299.32,-0.10,BOUND_TEST,False,False,False,1000,10169.05,10219.05,1654501459.50,1654501460,0.00
1654501462,4ca765,51.80020554,1.94598393,178.50,300.01,0.11,BOUND_TEST,False,False,False,1000,10166.60,10216.60,1654501461.50,1654501462,0.00
1654501464,4ca765,51.80181322,1.94134570,178.71,300.75,0.12,BOUND_TEST,False,False,False,1000,10166.96,10216.96,1654501463.50,1654501464,0.00
1654501466,4ca765,51.80345784,1.93673914,178.70,301.29,-0.02,BOUND_TEST,False,False,False,1000,10166.58,10216.58,1654501465.50,1654501466,0.00
